action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value,name
,Not Determined,23306086,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '72.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '72.0'}]",CHEMBL4843118,Antiviral activity against Zika virus H/PF/2013 infected in pre-seeded Huh-7 cells assessed as inhibition of viral replication incubated for 72 hrs by immunodetection based secondary yield reduction assay,F,,,BAO_0000190,BAO_0000218,organism-based format,FC(F)(F)c1cccc(NNc2nc(NCCOc3ccccc3)nc3[nH]cnc23)c1,,,CHEMBL4842338,Eur J Med Chem,2021,,CHEMBL4872019,,CHEMBL4872019,,0,,3627102,,1,0,,,IC50,,,,CHEMBL4296612,Zika virus,Zika virus,64320,,,IC50,,,,,C20H18F3N7O
,,23306087,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '72.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '72.0'}]",CHEMBL4843118,Antiviral activity against Zika virus H/PF/2013 infected in pre-seeded Huh-7 cells assessed as inhibition of viral replication incubated for 72 hrs by immunodetection based secondary yield reduction assay,F,,,BAO_0000190,BAO_0000218,organism-based format,Fc1cccc(/N=N/c2nc(NCCOc3ccccc3)nc3[nH]cnc23)c1,,,CHEMBL4842338,Eur J Med Chem,2021,,CHEMBL4873306,,CHEMBL4873306,5.55,0,http://www.openphacts.org/units/Nanomolar,3627103,=,1,1,=,,IC50,nM,,2800.0,CHEMBL4296612,Zika virus,Zika virus,64320,,,IC50,uM,UO_0000065,,2.8,C19H16FN7O
,Not Determined,23306088,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '72.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '72.0'}]",CHEMBL4843118,Antiviral activity against Zika virus H/PF/2013 infected in pre-seeded Huh-7 cells assessed as inhibition of viral replication incubated for 72 hrs by immunodetection based secondary yield reduction assay,F,,,BAO_0000190,BAO_0000218,organism-based format,Fc1cc(F)cc(/N=N/c2nc(NCCOc3ccccc3)nc3[nH]cnc23)c1,,,CHEMBL4842338,Eur J Med Chem,2021,,CHEMBL4867349,,CHEMBL4867349,,0,,3627104,,1,0,,,IC50,,,,CHEMBL4296612,Zika virus,Zika virus,64320,,,IC50,,,,,C19H15F2N7O
,Not Determined,23306089,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '72.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '72.0'}]",CHEMBL4843118,Antiviral activity against Zika virus H/PF/2013 infected in pre-seeded Huh-7 cells assessed as inhibition of viral replication incubated for 72 hrs by immunodetection based secondary yield reduction assay,F,,,BAO_0000190,BAO_0000218,organism-based format,FC(F)(F)c1cc(/N=N/c2nc(NCCOc3ccccc3)nc3[nH]cnc23)cc(C(F)(F)F)c1,,,CHEMBL4842338,Eur J Med Chem,2021,,CHEMBL4870895,,CHEMBL4870895,,0,,3627105,,1,0,,,IC50,,,,CHEMBL4296612,Zika virus,Zika virus,64320,,,IC50,,,,,C21H15F6N7O
,Not Determined,23306090,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '72.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '72.0'}]",CHEMBL4843118,Antiviral activity against Zika virus H/PF/2013 infected in pre-seeded Huh-7 cells assessed as inhibition of viral replication incubated for 72 hrs by immunodetection based secondary yield reduction assay,F,,,BAO_0000190,BAO_0000218,organism-based format,FC(F)(F)c1ccc(/N=N/c2nc(NCCOc3ccccc3)nc3[nH]cnc23)cc1,,,CHEMBL4842338,Eur J Med Chem,2021,,CHEMBL4850491,,CHEMBL4850491,,0,,3627106,,1,0,,,IC50,,,,CHEMBL4296612,Zika virus,Zika virus,64320,,,IC50,,,,,C20H16F3N7O
,,23306091,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '72.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '72.0'}]",CHEMBL4843119,Antiviral activity against Zika virus H/PF/2013 infected in pre-seeded Huh-7 cells assessed as inhibition of viral replication incubated for 72 hrs by immunodetection based direct yield reduction assay,F,,,BAO_0000190,BAO_0000218,organism-based format,FC(F)(F)c1cccc(Nc2nc(NCCOc3ccccc3)nc3[nH]cnc23)c1,,,CHEMBL4842338,Eur J Med Chem,2021,,CHEMBL4848338,,CHEMBL4848338,6.10,0,http://www.openphacts.org/units/Nanomolar,3627089,=,1,1,=,,IC50,nM,,800.0,CHEMBL4296612,Zika virus,Zika virus,64320,,,IC50,uM,UO_0000065,,0.8,C20H17F3N6O
,,23306092,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '72.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '72.0'}]",CHEMBL4843119,Antiviral activity against Zika virus H/PF/2013 infected in pre-seeded Huh-7 cells assessed as inhibition of viral replication incubated for 72 hrs by immunodetection based direct yield reduction assay,F,,,BAO_0000190,BAO_0000218,organism-based format,CC(C)OC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@](C)(F)[C@@H]1O)Oc1ccccc1,,,CHEMBL4842338,Eur J Med Chem,2021,,CHEMBL1259059,SOFOSBUVIR,CHEMBL1259059,5.57,0,http://www.openphacts.org/units/Nanomolar,3627096,=,1,1,=,,IC50,nM,,2700.0,CHEMBL4296612,Zika virus,Zika virus,64320,,,IC50,uM,UO_0000065,,2.7,C22H29FN3O9P
,,23306093,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '72.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '72.0'}]",CHEMBL4843119,Antiviral activity against Zika virus H/PF/2013 infected in pre-seeded Huh-7 cells assessed as inhibition of viral replication incubated for 72 hrs by immunodetection based direct yield reduction assay,F,,,BAO_0000190,BAO_0000218,organism-based format,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,,,CHEMBL4842338,Eur J Med Chem,2021,,CHEMBL1643,RIBAVIRIN,CHEMBL1643,5.42,0,http://www.openphacts.org/units/Nanomolar,3627097,=,1,1,=,,IC50,nM,,3800.0,CHEMBL4296612,Zika virus,Zika virus,64320,,,IC50,uM,UO_0000065,,3.8,C8H12N4O5
,,23306094,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '72.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '72.0'}]",CHEMBL4843120,Antiviral activity against Zika virus H/PF/2013 infected in pre-seeded Huh-7 cells assessed as inhibition of viral replication incubated for 72 hrs by immunodetection based plaque reduction assay,F,,,BAO_0000190,BAO_0000218,organism-based format,FC(F)(F)c1cccc(Nc2nc(NCCOc3ccccc3)nc3[nH]cnc23)c1,,,CHEMBL4842338,Eur J Med Chem,2021,,CHEMBL4848338,,CHEMBL4848338,6.30,0,http://www.openphacts.org/units/Nanomolar,3627089,=,1,1,=,,IC50,nM,,500.0,CHEMBL4296612,Zika virus,Zika virus,64320,,,IC50,uM,UO_0000065,,0.5,C20H17F3N6O
,,23306095,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '72.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '72.0'}]",CHEMBL4843120,Antiviral activity against Zika virus H/PF/2013 infected in pre-seeded Huh-7 cells assessed as inhibition of viral replication incubated for 72 hrs by immunodetection based plaque reduction assay,F,,,BAO_0000190,BAO_0000218,organism-based format,CC(C)OC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@](C)(F)[C@@H]1O)Oc1ccccc1,,,CHEMBL4842338,Eur J Med Chem,2021,,CHEMBL1259059,SOFOSBUVIR,CHEMBL1259059,5.70,0,http://www.openphacts.org/units/Nanomolar,3627096,=,1,1,=,,IC50,nM,,2000.0,CHEMBL4296612,Zika virus,Zika virus,64320,,,IC50,uM,UO_0000065,,2.0,C22H29FN3O9P
,,23306096,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '72.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '72.0'}]",CHEMBL4843120,Antiviral activity against Zika virus H/PF/2013 infected in pre-seeded Huh-7 cells assessed as inhibition of viral replication incubated for 72 hrs by immunodetection based plaque reduction assay,F,,,BAO_0000190,BAO_0000218,organism-based format,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,,,CHEMBL4842338,Eur J Med Chem,2021,,CHEMBL1643,RIBAVIRIN,CHEMBL1643,5.66,0,http://www.openphacts.org/units/Nanomolar,3627097,=,1,1,=,,IC50,nM,,2200.0,CHEMBL4296612,Zika virus,Zika virus,64320,,,IC50,uM,UO_0000065,,2.2,C8H12N4O5
,,24731861,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '168.0', 'text_value': None, 'type': 'Time', 'units': 'day', 'value': '7.0'}]",CHEMBL5115940,Antiviral activity against ZIKV-SMGC-1 infected in human BHK cells incubated for 7 days by CellTiter 96 luminescent cell viability assay,F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(c1ccc(C(F)(F)F)cc1O)c1[nH]c(Cl)c(Cl)c1-n1c(C(=O)c2ccc(C(F)(F)F)cc2O)cc(Cl)c1Cl,,,CHEMBL5113415,Eur J Med Chem,2022,,CHEMBL3393622,,CHEMBL3393622,,0,http://www.openphacts.org/units/Nanomolar,3857937,>,1,1,>,,IC50,nM,,300.0,CHEMBL4296612,Zika virus,Zika virus,64320,,,IC50,uM,UO_0000065,,0.3,C24H10Cl4F6N2O4
,,24731862,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '168.0', 'text_value': None, 'type': 'Time', 'units': 'day', 'value': '7.0'}]",CHEMBL5115940,Antiviral activity against ZIKV-SMGC-1 infected in human BHK cells incubated for 7 days by CellTiter 96 luminescent cell viability assay,F,,,BAO_0000190,BAO_0000218,organism-based format,C#C[C@@]1(O)[C@H](O)[C@@H](CO)O[C@H]1n1ccc2c(N)ncnc21,,,CHEMBL5113415,Eur J Med Chem,2022,,CHEMBL1630221,,CHEMBL1630221,5.79,0,http://www.openphacts.org/units/Nanomolar,3857938,=,1,1,=,,IC50,nM,,1620.0,CHEMBL4296612,Zika virus,Zika virus,64320,,,IC50,uM,UO_0000065,,1.62,C13H14N4O4
,,24731863,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '168.0', 'text_value': None, 'type': 'Time', 'units': 'day', 'value': '7.0'}]",CHEMBL5115940,Antiviral activity against ZIKV-SMGC-1 infected in human BHK cells incubated for 7 days by CellTiter 96 luminescent cell viability assay,F,,,BAO_0000190,BAO_0000218,organism-based format,Cc1nnc(Sc2c(Cl)cc(C(=O)c3ccc(C(F)(F)F)cc3O)n2-c2c(C(=O)c3ccc(C(F)(F)F)cc3O)[nH]c(Cl)c2Cl)s1,,,CHEMBL5113415,Eur J Med Chem,2022,,CHEMBL5188302,,CHEMBL5188302,6.11,0,http://www.openphacts.org/units/Nanomolar,3857939,=,1,1,=,,IC50,nM,,780.0,CHEMBL4296612,Zika virus,Zika virus,64320,,,IC50,uM,UO_0000065,,0.78,C27H13Cl3F6N4O4S2
,,24731864,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '168.0', 'text_value': None, 'type': 'Time', 'units': 'day', 'value': '7.0'}]",CHEMBL5115940,Antiviral activity against ZIKV-SMGC-1 infected in human BHK cells incubated for 7 days by CellTiter 96 luminescent cell viability assay,F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(c1ccc(C(F)(F)F)cc1O)c1[nH]c(Cl)c(Cl)c1-n1c(C(=O)c2ccc(C(F)(F)F)cc2O)cc(Cl)c1Sc1nc[nH]n1,,,CHEMBL5113415,Eur J Med Chem,2022,,CHEMBL5192362,,CHEMBL5192362,5.25,0,http://www.openphacts.org/units/Nanomolar,3857940,=,1,1,=,,IC50,nM,,5670.0,CHEMBL4296612,Zika virus,Zika virus,64320,,,IC50,uM,UO_0000065,,5.67,C26H12Cl3F6N5O4S
,,24731865,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '168.0', 'text_value': None, 'type': 'Time', 'units': 'day', 'value': '7.0'}]",CHEMBL5115940,Antiviral activity against ZIKV-SMGC-1 infected in human BHK cells incubated for 7 days by CellTiter 96 luminescent cell viability assay,F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(c1ccc(C(F)(F)F)cc1O)c1[nH]c(Cl)c(Cl)c1-n1c(C(=O)c2ccc(C(F)(F)F)cc2O)cc(Cl)c1Sc1ncc[nH]1,,,CHEMBL5113415,Eur J Med Chem,2022,,CHEMBL5201294,,CHEMBL5201294,6.01,0,http://www.openphacts.org/units/Nanomolar,3857941,=,1,1,=,,IC50,nM,,970.0,CHEMBL4296612,Zika virus,Zika virus,64320,,,IC50,uM,UO_0000065,,0.97,C27H13Cl3F6N4O4S
,NA,24731866,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '168.0', 'text_value': None, 'type': 'Time', 'units': 'day', 'value': '7.0'}]",CHEMBL5115940,Antiviral activity against ZIKV-SMGC-1 infected in human BHK cells incubated for 7 days by CellTiter 96 luminescent cell viability assay,F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(c1ccc(C(F)(F)F)cc1O)c1[nH]c(Cl)c(Cl)c1-n1c(C(=O)c2ccc(C(F)(F)F)cc2O)cc(Cl)c1Sc1cccs1,,,CHEMBL5113415,Eur J Med Chem,2022,,CHEMBL5191957,,CHEMBL5191957,,0,,3857942,,1,0,,,IC50,,,,CHEMBL4296612,Zika virus,Zika virus,64320,,,IC50,,,,,C28H13Cl3F6N2O4S2
,,24731867,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '168.0', 'text_value': None, 'type': 'Time', 'units': 'day', 'value': '7.0'}]",CHEMBL5115940,Antiviral activity against ZIKV-SMGC-1 infected in human BHK cells incubated for 7 days by CellTiter 96 luminescent cell viability assay,F,,,BAO_0000190,BAO_0000218,organism-based format,CN(C)CCn1nnnc1Sc1c(Cl)cc(C(=O)c2ccc(C(F)(F)F)cc2O)n1-c1c(C(=O)c2ccc(C(F)(F)F)cc2O)[nH]c(Cl)c1Cl,,,CHEMBL5113415,Eur J Med Chem,2022,,CHEMBL5177070,,CHEMBL5177070,5.77,0,http://www.openphacts.org/units/Nanomolar,3857943,=,1,1,=,,IC50,nM,,1690.0,CHEMBL4296612,Zika virus,Zika virus,64320,,,IC50,uM,UO_0000065,,1.69,C29H20Cl3F6N7O4S
,,24731868,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '168.0', 'text_value': None, 'type': 'Time', 'units': 'day', 'value': '7.0'}]",CHEMBL5115940,Antiviral activity against ZIKV-SMGC-1 infected in human BHK cells incubated for 7 days by CellTiter 96 luminescent cell viability assay,F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(c1ccc(C(F)(F)F)cc1O)c1[nH]c(Cl)c(Cl)c1-n1c(C(=O)c2ccc(C(F)(F)F)cc2O)cc(Cl)c1Sc1nnnn1CCO,,,CHEMBL5113415,Eur J Med Chem,2022,,CHEMBL5178265,,CHEMBL5178265,5.19,0,http://www.openphacts.org/units/Nanomolar,3857944,=,1,1,=,,IC50,nM,,6410.0,CHEMBL4296612,Zika virus,Zika virus,64320,,,IC50,uM,UO_0000065,,6.41,C27H15Cl3F6N6O5S
,,24731869,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '168.0', 'text_value': None, 'type': 'Time', 'units': 'day', 'value': '7.0'}]",CHEMBL5115940,Antiviral activity against ZIKV-SMGC-1 infected in human BHK cells incubated for 7 days by CellTiter 96 luminescent cell viability assay,F,,,BAO_0000190,BAO_0000218,organism-based format,Cn1nnnc1Sc1c(Cl)cc(C(=O)c2ccc(C(F)(F)F)cc2O)n1-c1c(C(=O)c2ccc(C(F)(F)F)cc2O)[nH]c(Cl)c1Cl,,,CHEMBL5113415,Eur J Med Chem,2022,,CHEMBL5197837,,CHEMBL5197837,5.91,0,http://www.openphacts.org/units/Nanomolar,3857945,=,1,1,=,,IC50,nM,,1240.0,CHEMBL4296612,Zika virus,Zika virus,64320,,,IC50,uM,UO_0000065,,1.24,C26H13Cl3F6N6O4S
,,24731870,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '168.0', 'text_value': None, 'type': 'Time', 'units': 'day', 'value': '7.0'}]",CHEMBL5115940,Antiviral activity against ZIKV-SMGC-1 infected in human BHK cells incubated for 7 days by CellTiter 96 luminescent cell viability assay,F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(c1ccc(C(F)(F)F)cc1O)c1[nH]c(Cl)c(Cl)c1-n1c(C(=O)c2ccc(C(F)(F)F)cc2O)cc(Cl)c1Sc1cnccn1,,,CHEMBL5113415,Eur J Med Chem,2022,,CHEMBL5190131,,CHEMBL5190131,6.60,0,http://www.openphacts.org/units/Nanomolar,3857946,=,1,1,=,,IC50,nM,,250.0,CHEMBL4296612,Zika virus,Zika virus,64320,,,IC50,uM,UO_0000065,,0.25,C28H13Cl3F6N4O4S
,NA,24731871,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '168.0', 'text_value': None, 'type': 'Time', 'units': 'day', 'value': '7.0'}]",CHEMBL5115940,Antiviral activity against ZIKV-SMGC-1 infected in human BHK cells incubated for 7 days by CellTiter 96 luminescent cell viability assay,F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(c1ccc(C(F)(F)F)cc1O)c1[nH]c(Cl)c(Cl)c1-n1c(C(=O)c2ccc(C(F)(F)F)cc2O)cc(Cl)c1Sc1ncccn1,,,CHEMBL5113415,Eur J Med Chem,2022,,CHEMBL5177334,,CHEMBL5177334,,0,,3857947,,1,0,,,IC50,,,,CHEMBL4296612,Zika virus,Zika virus,64320,,,IC50,,,,,C28H13Cl3F6N4O4S
,NA,24731872,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '168.0', 'text_value': None, 'type': 'Time', 'units': 'day', 'value': '7.0'}]",CHEMBL5115940,Antiviral activity against ZIKV-SMGC-1 infected in human BHK cells incubated for 7 days by CellTiter 96 luminescent cell viability assay,F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(c1ccc(C(F)(F)F)cc1O)c1[nH]c(Cl)c(Cl)c1-n1c(C(=O)c2ccc(C(F)(F)F)cc2O)cc(Cl)c1Sc1ccccn1,,,CHEMBL5113415,Eur J Med Chem,2022,,CHEMBL5175098,,CHEMBL5175098,,0,,3857948,,1,0,,,IC50,,,,CHEMBL4296612,Zika virus,Zika virus,64320,,,IC50,,,,,C29H14Cl3F6N3O4S
,NA,24731873,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '168.0', 'text_value': None, 'type': 'Time', 'units': 'day', 'value': '7.0'}]",CHEMBL5115940,Antiviral activity against ZIKV-SMGC-1 infected in human BHK cells incubated for 7 days by CellTiter 96 luminescent cell viability assay,F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(c1ccc(C(F)(F)F)cc1O)c1[nH]c(Cl)c(Cl)c1-n1c(C(=O)c2ccc(C(F)(F)F)cc2O)cc(Cl)c1Sc1cccc[n+]1[O-],,,CHEMBL5113415,Eur J Med Chem,2022,,CHEMBL5202001,,CHEMBL5202001,,0,,3857949,,1,0,,,IC50,,,,CHEMBL4296612,Zika virus,Zika virus,64320,,,IC50,,,,,C29H14Cl3F6N3O5S
,NA,24731874,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '168.0', 'text_value': None, 'type': 'Time', 'units': 'day', 'value': '7.0'}]",CHEMBL5115940,Antiviral activity against ZIKV-SMGC-1 infected in human BHK cells incubated for 7 days by CellTiter 96 luminescent cell viability assay,F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(c1ccc(C(F)(F)F)cc1O)c1[nH]c(Cl)c(Cl)c1-n1c(C(=O)c2ccc(C(F)(F)F)cc2O)cc(Cl)c1SCc1ccccn1,,,CHEMBL5113415,Eur J Med Chem,2022,,CHEMBL5186684,,CHEMBL5186684,,0,,3857950,,1,0,,,IC50,,,,CHEMBL4296612,Zika virus,Zika virus,64320,,,IC50,,,,,C30H16Cl3F6N3O4S
,,24731875,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '168.0', 'text_value': None, 'type': 'Time', 'units': 'day', 'value': '7.0'}]",CHEMBL5115940,Antiviral activity against ZIKV-SMGC-1 infected in human BHK cells incubated for 7 days by CellTiter 96 luminescent cell viability assay,F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(c1ccc(C(F)(F)F)cc1O)c1[nH]c(Cl)c(Cl)c1-n1c(C(=O)c2ccc(C(F)(F)F)cc2O)cc(Cl)c1SCc1cccnc1,,,CHEMBL5113415,Eur J Med Chem,2022,,CHEMBL5170602,,CHEMBL5170602,6.55,0,http://www.openphacts.org/units/Nanomolar,3857951,=,1,1,=,,IC50,nM,,280.0,CHEMBL4296612,Zika virus,Zika virus,64320,,,IC50,uM,UO_0000065,,0.28,C30H16Cl3F6N3O4S
,NA,24731876,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '168.0', 'text_value': None, 'type': 'Time', 'units': 'day', 'value': '7.0'}]",CHEMBL5115940,Antiviral activity against ZIKV-SMGC-1 infected in human BHK cells incubated for 7 days by CellTiter 96 luminescent cell viability assay,F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(c1ccc(C(F)(F)F)cc1O)c1[nH]c(Cl)c(Cl)c1-n1c(C(=O)c2ccc(C(F)(F)F)cc2O)cc(Cl)c1SCc1ncccn1,,,CHEMBL5113415,Eur J Med Chem,2022,,CHEMBL5203225,,CHEMBL5203225,,0,,3857952,,1,0,,,IC50,,,,CHEMBL4296612,Zika virus,Zika virus,64320,,,IC50,,,,,C29H15Cl3F6N4O4S
,,24731877,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '168.0', 'text_value': None, 'type': 'Time', 'units': 'day', 'value': '7.0'}]",CHEMBL5115940,Antiviral activity against ZIKV-SMGC-1 infected in human BHK cells incubated for 7 days by CellTiter 96 luminescent cell viability assay,F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(c1ccc(C(F)(F)F)cc1O)c1[nH]c(Cl)c(Cl)c1-n1c(C(=O)c2ccc(C(F)(F)F)cc2O)cc(Cl)c1SCCc1ccccn1,,,CHEMBL5113415,Eur J Med Chem,2022,,CHEMBL5182449,,CHEMBL5182449,6.82,0,http://www.openphacts.org/units/Nanomolar,3857953,=,1,1,=,,IC50,nM,,150.0,CHEMBL4296612,Zika virus,Zika virus,64320,,,IC50,uM,UO_0000065,,0.15,C31H18Cl3F6N3O4S
,,24731878,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '168.0', 'text_value': None, 'type': 'Time', 'units': 'day', 'value': '7.0'}]",CHEMBL5115940,Antiviral activity against ZIKV-SMGC-1 infected in human BHK cells incubated for 7 days by CellTiter 96 luminescent cell viability assay,F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(c1ccc(C(F)(F)F)cc1O)c1[nH]c(Cl)c(Cl)c1-n1c(C(=O)c2ccc(C(F)(F)F)cc2O)cc(Cl)c1Sc1nc2ccccc2[nH]1,,,CHEMBL5113415,Eur J Med Chem,2022,,CHEMBL5188966,,CHEMBL5188966,4.84,0,http://www.openphacts.org/units/Nanomolar,3857954,=,1,1,=,,IC50,nM,,14490.0,CHEMBL4296612,Zika virus,Zika virus,64320,,,IC50,uM,UO_0000065,,14.49,C31H15Cl3F6N4O4S
,,24731879,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '168.0', 'text_value': None, 'type': 'Time', 'units': 'day', 'value': '7.0'}]",CHEMBL5115940,Antiviral activity against ZIKV-SMGC-1 infected in human BHK cells incubated for 7 days by CellTiter 96 luminescent cell viability assay,F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(c1ccc(C(F)(F)F)cc1O)c1[nH]c(Cl)c(Cl)c1-n1c(C(=O)c2ccc(C(F)(F)F)cc2O)cc(Cl)c1Sc1nc2ccccc2s1,,,CHEMBL5113415,Eur J Med Chem,2022,,CHEMBL5199401,,CHEMBL5199401,6.04,0,http://www.openphacts.org/units/Nanomolar,3857955,=,1,1,=,,IC50,nM,,910.0,CHEMBL4296612,Zika virus,Zika virus,64320,,,IC50,uM,UO_0000065,,0.91,C31H14Cl3F6N3O4S2
